"","회사명","공고제목","즐겨찾기 수","조회수","경력","학력","나이/성별","급여","근무형태","직급/직책","근무일시","근무지역","시작일","마감일","우대사항","지원금/보험","급여제도","선물","교육/생활","근무 환경","출퇴근","리프레시","조직문화","홈페이지접속","필수사항","자사양식다운수"
"397","㈜라인플러스","2019 LINE 각 부문별 수시채용","754","29,585","신입·경력","학력무관","무관","회사내규에 따름","정규직, 인턴직인턴직 정규직 전환 가능","면접후 결정",NA,"경기 성남시 분당구, 성남시 수정구, 성남시 중원구, 서울 강남구, 서초구, 아시아·중동 대만, 베트남, 일본 도쿄지도","2019.04.01 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"667",NA,NA
"398","웅진컴퍼스","웅진그룹 : BIGBOX 앱 개발자","3","127","경력(년수무관)","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월",NA,"주 5일(월~금) ","서울 서초구지도","2019.03.29 13:00","2019.04.28 23:59","전공컴퓨터/시스템공학외국어 능력 영어가능자활동/경험 해당직무 근무경험자격/능력 컴퓨터활용능력 우수","각종 경조사 지원, 문화생활비, 선택적복리후생","퇴직연금, 인센티브제, 상여금, 장기근속자 포상, 우수사원포상, 4대 보험","명절선물/귀향비, 생일선물/파티","우수사원시상식, 워크샵, 외국어 교육 지원, 구내식당(사원식당), 점심식사 제공, ...","회의실, 사무용품 지급",NA,"연차, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가","회식강요 안함, 야근강요 안함, 캐주얼데이",NA,NA,NA
"399","㈜에프씨아이","(정규직) Verification 경력/신입 채용","20","413","신입·경력 4년 이하","학력무관","무관","회사내규에 따름","정규직","주임연구원, 연구원","주 5일(월~금) ","경기 성남시 분당구지도","2019.03.29 14:00","2019.04.28 23:59","전공전기/전자공학","직원대출제도, 각종 경조사 지원, 헬스비 지급, 선택적복리후생","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 스톡옵션, 퇴직금, 성과급,...","명절선물/귀향비, 생일선물/파티","사내동호회 운영, 해외주재원 제도","휴게실, 수면실, 회의실, 공기청정기, 사무용품 지급",NA,NA,NA,NA,NA,NA
"400","㈜네패스","(주)네패스 '19년 상반기 신입/경력 공개채용","1,632","65,467","신입·경력","고교졸업 이상 (각 부문 상이)","무관","회사내규에 따름","정규직, 병역특례, 인턴직, 파트병역특례 전문연구요원",NA,"주 5일(월~금) 주간근무 : 월~금 (08:20~17:30)/교대근무 : 4조3교대 (07:00~15:00 / 15:00~23:00 / 23:00~07:00)","충북전체, 서울 강동구, 경기전체, 인천전체, 경남전체, 경북전체, 충남전체, 전국","2019.04.01 00:00","2019.04.14 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","㈜케이엠더블유","RF분야 NPI기술 신입 및 경력직 모집","15","601","신입·경력 3년 이상","대졸(2,3년제) 이상(예정자 가능)","무관","면접후 결정","정규직","대리, 과장, 사원","주 5일(월~금) ","경기 화성시지도","2019.03.29 13:00","2019.04.13 23:59","전공전기/전자공학활동/경험 해당직무 근무경험","건강검진, 직원대출제도, 각종 경조사 지원, 체력단련실운영, 자녀학자금","인센티브제, 우수사원포상, 스톡옵션, 퇴직금, 연차수당, 직책수당, 4대 보험","명절선물/귀향비, 창립일선물지급, 생일선물/파티","우수사원시상식, 워크샵, 직무능력향상교육, 리더쉽강화교육, MBA과정지원, 구내식...","휴게실, 회의실, 공기청정기, 카페테리아, 전용 사옥, 콘도/리조트 이용권, 사무용품 지급","기숙사 운영, 차량유류비지급, 통근버스 운행, 주택자금 융자, 주차장제공, 회사차량 있음","연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 창립일휴무, 근로자의 날 휴무, 포상...","수평적 조직문화, 자유복장",NA,NA,NA
"402","㈜케이엠더블유","RF 통신연구소 연구개발 신입/경력 모집 공고","44","1,231","신입·경력 1~10년","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직","연구원, 주임연구원, 선임연구원","주 5일(월~금) ","경기 화성시지도","2019.03.29 14:00","2019.04.13 23:59","전공전기/전자공학, 반도체공학, 기계/자동차/조선공학활동/경험 해당직무 근무경험","건강검진, 직원대출제도, 각종 경조사 지원, 체력단련실운영, 자녀학자금","인센티브제, 우수사원포상, 퇴직금, 연차수당, 직책수당, 4대 보험","명절선물/귀향비, 창립일선물지급, 생일선물/파티","우수사원시상식, 워크샵, 직무능력향상교육, 리더쉽강화교육, MBA과정지원, 구내식...","휴게실, 회의실, 공기청정기, 카페테리아, 전용 사옥, 콘도/리조트 이용권, 사무용품 지급","기숙사 운영, 차량유류비지급, 통근버스 운행, 주택자금 융자, 주차장제공, 회사차량 있음","연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 창립일휴무, 근로자의 날 휴무, 포상...","수평적 조직문화, 자유복장",NA,NA,NA
"403","(주)삼익악기","해외영업 해외영업&해외마케팅&바이어상담外 채용 - 경력직","32","847","경력 5~10년","학력무관","무관","회사내규에 따름","정규직 수습기간 3개월","면접후 결정","주 5일(월~금) ","서울 강남구지도","2019.03.29 14:00","2019.04.13 23:59","외국어 능력 영어능통자활동/경험 해당직무 근무경험근무조건 해외근무 가능자","건강검진, 각종 경조사 지원, 체력단련실운영, 선택적복리후생, 자녀학자금","상여금, 장기근속자 포상, 우수사원포상, 퇴직금, 연차수당, 4대 보험","명절선물/귀향비, 창립일선물지급","창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 도서구입비지원, 구내식...","휴게실, 회의실, 전용 사옥, 유니폼지급, 콘도/리조트 이용권, 사무용품 지급","사택제공, 주차장제공","연차, 여름휴가, 경조휴가제, 창립일휴무, 근로자의 날 휴무, 휴가비지원, 육아휴직...","자유복장",NA,NA,NA
"404","주식회사 디케이테크인","[카카오자회사] IOS 앱 개발자 모집","8","315","경력 1년 이상","학력무관","무관","회사내규에 따름","정규직 수습기간 3개월","팀원","주 5일(월~금) 오전 10시~오후 7시","경기 성남시 분당구지도","2019.03.29 14:00","2019.04.28 23:59",NA,"건강검진, 무료진료지정병원, 선택적복리후생","퇴직연금, 인센티브제, 퇴직금, 야근수당, 휴일(특근)수당, 연차수당, 직책수당, 4대 보험","명절선물/귀향비","창립일행사, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 도서...","수유실, 휴게실, 수면실, 회의실, 공기청정기, 카페테리아, 유도점자블록, 노트북","차량유류비지급, 통근버스 운행, 야간교통비지급","연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 휴가비지원, 산전 후 휴가, 육아휴직...","수평적 조직문화, 회식강요 안함, 야근강요 안함, 자유복장",NA,NA,NA
"405","(주)하나투어","하나투어 창원지역 영업담당 모집","65","1,282","신입","학력무관","무관","회사내규에 따름","계약직 정규직 전환 가능","사원","주 5일(월~금) 오전 9시~오후 6시","경남 창원시지도","2019.03.29 14:00","2019.04.19 18:00","활동/경험 해외연수자근무조건 인근거주자, 운전가능자, 지방근무 가능자","건강검진, 각종 경조사 지원, 해외여행 지원, 자녀학자금","퇴직연금, 4대 보험",NA,"직무능력향상교육, 사내동호회 운영",NA,NA,"연차, 반차, 산전 후 휴가, 육아휴직",NA,NA,NA,NA
"406","한국관광공사","2019년 한국관광공사 신입사원 모집","1,866","38,722","신입","학력무관","무관","회사내규에 따름","정규직",NA,NA,"강원 원주시지도","2019.04.01 10:00","2019.04.18 17:00","기본국가유공자, 보훈대상자, 장애인우대, 취업보호대상자",NA,NA,NA,NA,NA,NA,NA,NA,"1,109",NA,"57"
"407","(주)수석","[칼라팩사업부] 패키지디자인 정규직 채용","57","513","무관(신입포함)","대졸(2,3년제) 이상","무관","면접후 결정","정규직 수습기간 3개월","사원, 대리","주 5일(월~금) 오전 8시 30분~오후 5시 30분","서울 성동구지도","2019.03.29 14:00","2019.04.13 23:59","전공예/체능계열자격/능력 엑셀 고급능력자, 포토샵 능숙자, MAC/편집 전문가기타일러스트레이터","건강검진, 직원대출제도, 체력단련실운영, 자녀학자금","상여금, 장기근속자 포상, 퇴직금, 야근수당, 휴일(특근)수당, 연차수당, 직책수당, ...","명절선물/귀향비, 창립일선물지급","창립일행사, 우수사원시상식, 점심식사 제공, 저녁식사 제공, 사내동호회 운영, 사...","휴게실","통근버스 운행, 주차장제공","연차, 여름휴가, 경조휴가제, 반차, 창립일휴무, 근로자의 날 휴무, 휴가비지원","노조/노사협의회",NA,NA,NA
"408","㈜베네통코리아","2019년 상반기 각 부문 채용","320","6,128","무관(신입포함)","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직, 프리랜서",NA,"주 5일(월~금) ","서울 서초구, 서울전체","2019.03.29 00:00","2019.04.30 23:59",NA,"건강검진, 각종 경조사 지원","퇴직연금, 인센티브제, 장기근속자 포상, 퇴직금, 4대 보험",NA,"사내동호회 운영, 사우회(경조사회)",NA,NA,"여름휴가","자유복장",NA,NA,NA
"409","(주)에프엔에프","F&F MLB마케팅팀 인턴 및 계약직 채용","189","1,571","무관(신입포함)","대졸(2,3년제) 이상","무관","회사내규에 따름","계약직, 인턴직계약직2년 - 기간제인턴직6개월",NA,"주 5일(월~금) ","서울 강남구지도","2019.03.29 14:00","2019.04.28 23:59",NA,"건강검진, 업무활동비 지급, 통신비 지원","인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험","창립일선물지급, 생일선물/파티","창립일행사, 우수사원시상식, 워크샵, 도서구입비지원, 사내동호회 운영, 음료제공(차, 커피)","휴게실, 회의실, 공기청정기, 카페테리아, 전용 사옥, 사내 정원, 사원증, 사무용품 지급","차량유류비지급, 야간교통비지급, 주차장제공","연차, 여름휴가, 경조휴가제, 산전 후 휴가, 육아휴직, 남성출산휴가","자유복장",NA,NA,NA
"410","㈜베네통코리아","2019년 상반기 각 부문 채용 (Career employee Recruiting)","46","1,886","무관(신입포함)","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직, 프리랜서",NA,"주 5일(월~금) ","서울 서초구, 서울전체","2019.03.29 00:00","2019.04.30 23:59",NA,"건강검진, 각종 경조사 지원","퇴직연금, 인센티브제, 장기근속자 포상, 퇴직금, 4대 보험",NA,"사내동호회 운영, 사우회(경조사회)",NA,NA,"여름휴가","자유복장",NA,NA,NA
"411","(주)필옵틱스","[전장제어팀] 제어(PMAC, C언어) 개발자 채용의 건","5","530","경력(년수무관)","학력무관","무관","회사내규에 따름","정규직",NA,"주 5일(월~금) 오전 9시~오후 6시","경기 수원시 권선구지도","2019.03.29 15:00","2019.04.13 23:59","기본보훈대상자활동/경험 해당직무 근무경험","건강검진, 직원대출제도, 각종 경조사 지원, 체력단련실운영","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험","명절선물/귀향비","창립일행사, 우수사원시상식, 워크샵, 직무능력향상교육, 구내식당(사원식당), 점...","휴게실, 회의실, 전용 사옥, 사내 정원, 장애인 화장실, 장애인 전용주차장, 장애인 ...","기숙사 운영, 주택자금 융자, 주차장제공","연차, 여름휴가, 경조휴가제, 반차, 창립일휴무, 근로자의 날 휴무, 휴가비지원, 휴...","야근강요 안함, 자유복장",NA,NA,NA
"412","(주)에이치앤웍스","[신입] WEB/JAVA/JSP/Spring/모바일","17","828","신입","대졸(4년제) 이상(예정자 가능)","무관","회사내규에 따름회사내규에 따름 - 면접 후 결정","정규직, 인턴직인턴직3개월, 정규직 전환 가능","면접후 결정","주 5일(월~금) 08:30~17:30","경기 의왕시지도","2019.03.29 15:00","2019.04.28 23:59","전공컴퓨터/시스템공학자격증정보처리기사, 정보보안기사기타IT전문 교육과정 이수자, 프로젝트 수행 경험자","각종 경조사 지원","인센티브제, 장기근속자 포상, 우수사원포상, 휴일(특근)수당, 가족수당, 4대 보험","명절선물/귀향비, 창립일선물지급, 생일선물/파티","창립일행사, 워크샵, 교육비 지원, 사우회(경조사회)","콘도/리조트 이용권, 사무용품 지급","야간교통비지급","연차, 경조휴가제, 근로자의 날 휴무",NA,NA,NA,NA
"413","(주)판타지오","중국어, 수행비서, 임원비서 정규직/인턴직 모집(신입)","118","2,557","신입","대졸(4년제) 이상(예정자 가능)","무관","면접후 결정","정규직, 인턴직정규직 수습기간 6개월인턴직6개월, 정규직 전환 가능",NA,"주 5일(월~금) 오전 10시~오후 7시","서울 강남구지도","2019.03.29 10:00","2019.04.28 23:59","전공중어중문학, 비서학, 상경계열외국어 능력 영어가능자, 일본어 가능자, 중국어 가능자근무조건 해외근무 가능자, 운전가능자","각종 경조사 지원","퇴직금, 4대 보험",NA,NA,NA,NA,"연차, 여름휴가",NA,NA,"외국어(新)HSK 6급(점) 이상",NA
"414","(주)필옵틱스","자동화설비 전장설계 경력직 채용","7","195","경력(년수무관)","학력무관","무관","회사내규에 따름","정규직",NA,"주 5일(월~금) 오전 9시~오후 6시","경기 수원시 권선구지도","2019.03.29 15:00","2019.04.28 23:59","기본보훈대상자","건강검진, 직원대출제도, 각종 경조사 지원, 체력단련실운영","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험","명절선물/귀향비","창립일행사, 우수사원시상식, 워크샵, 직무능력향상교육, 구내식당(사원식당), 점...","휴게실, 회의실, 전용 사옥, 사내 정원, 장애인 화장실, 장애인 전용주차장, 장애인 ...","기숙사 운영, 주택자금 융자, 주차장제공","연차, 여름휴가, 경조휴가제, 반차, 근로자의 날 휴무, 휴가비지원, 휴양시설 제공","야근강요 안함, 자유복장",NA,NA,NA
