"","회사명","공고제목","즐겨찾기 수","조회수","경력","학력","나이/성별","급여","근무형태","직급/직책","근무일시","근무지역","시작일","마감일","우대사항","지원금/보험","급여제도","선물","교육/생활","근무 환경","출퇴근","리프레시","조직문화","홈페이지접속","필수사항","자사양식다운수"
"274","천재교육","웹개발자 경력사원 모집","4","96","경력 5년 이상","학력무관","무관","회사내규에 따름","정규직, 계약직정규직 수습기간 3개월계약직1년, 정규직 전환 가능",NA,"주 5일(월~금) 오전 8시 30분~오후 5시 30분","서울 금천구지도","2019.04.03 18:00","2019.04.21 23:59","전공컴퓨터/시스템공학기본국가유공자, 보훈대상자","건강검진, 각종 경조사 지원, 자녀학자금","퇴직금, 휴일(특근)수당, 연차수당, 4대 보험",NA,"교육비 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 사내동호회 운영","휴게실","야간교통비지급","연차, 경조휴가제",NA,NA,NA,NA
"275","세아상역","3D Sample / CLO 경력직 채용","34","672","경력 1년 이상","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월","사원, 주임 / 팀원","주 5일(월~금) 09:00 ~ 18:30","서울 강남구지도","2019.04.03 14:00","2019.05.03 23:59","전공섬유공학, 예/체능계열외국어TOEIC 700급(점) 이상활동/경험 해당직무 근무경험","건강검진, 의료비지원(본인), 각종 경조사 지원, 단체 상해보험, 헬스비 지급, 통신...","퇴직연금, 인센티브제, 장기근속자 포상, 퇴직금, 연차수당, 직책수당, 가족수당, 4대 보험","명절선물/귀향비","창립일행사, 신입사원교육(OJT), 멘토링제도, 외국어 교육 지원, 사이버연수원운영, ...","사내 어린이집 운영, 휴게실, 카페테리아, 전용 사옥, 건물 내 경사로, 장애인 화장...",NA,"연차, 여름휴가, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남...","노조/노사협의회, 자유복장, 캐주얼데이",NA,NA,NA
"276","(주)토니모리","[(주)토니모리 자회사] (주)그루밍랩 경력직 모집","15","398","경력 2년 이상","대졸(4년제) 이상","무관","회사내규에 따름","정규직 수습기간 1개월",NA,"주 5일(월~금) 오전 9시~오후 6시","서울 서초구지도","2019.04.03 18:00","2019.04.18 23:59",NA,"건강검진, 각종 경조사 지원, 해외여행 지원, 자녀학자금","우수사원포상, 퇴직금, 연차수당, 4대 보험","명절선물/귀향비, 창립일선물지급","창립일행사, 워크샵, 점심식사 제공, 저녁식사 제공, 식비 지원","회의실, 전용 사옥, 자회사 제품할인","차량유류비지급, 주차비지원","연차, 여름휴가, 경조휴가제, 반차, 휴가비지원",NA,NA,NA,NA
"277","에이스냉동공조(주)","19년 상반기 LG전자 자회사 직원 공개채용 합니다","55","1,701","신입·경력 1년 이상","대졸(2,3년제) 이상","무관","회사내규에 따름퇴직금 별도, 성과급, 기타복리후생","정규직 수습기간 3개월",NA,"주 5일(월~금) 오전 8시 30분~오후 5시 30분","경기 화성시지도","2019.04.03 19:00","2019.04.14 23:59","전공전기/전자공학활동/경험 해당직무 근무경험자격/능력 엑셀 고급능력자, 더존/회계 능숙자근무조건 인근거주자, 운전가능자, 차량소지자, 기숙사 생활가능자","건강검진, 각종 경조사 지원, 단체 상해보험, 체력단련실운영, 통신비 지원, 선택적...","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 야근수당, 휴일(특...","명절선물/귀향비","우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 도서구입비지원, ...","휴게실, 회의실, 공기청정기, 전용 사옥, 사내 정원, 건물 내 경사로, 장애인 전용주...","기숙사 운영, 차량유류비지급, 주차장제공, 주차비지원","연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 창립일휴무, 근로자의 날 휴무, 포상...","노조/노사협의회, 회식강요 안함, 야근강요 안함, 자유복장",NA,NA,NA
"278","유나이티드파슬서비스코리아(주)","인천영업소 Assistant Supervisor정규직","5","215","경력 3~10년","고교졸업 이상","무관","회사내규에 따름면접후 협의","정규직 수습기간 3개월","과장, 차장 / 팀장","주 5일(월~금) 오전 9시~오후 6시","인천 남동구지도","2019.04.03 19:00","2019.04.14 23:59","기본국가유공자, 보훈대상자, 고용촉진장려금 대상, 취업보호대상자활동/경험 해당직무 근무경험근무조건 인근거주자, 운전가능자","건강검진, 각종 경조사 지원, 자녀학자금","퇴직연금, 상여금, 장기근속자 포상, 우수사원포상, 4대 보험","창립일선물지급, 크리스마스 선물","창립일행사, 우수사원시상식, 신입사원교육(OJT), 직무능력향상교육, 사우회(경조사...","휴게실",NA,"연차, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가",NA,"2",NA,NA
"279","(주)휴스틸","(주)휴스틸 홍보 및 해외영업(일본) 경력사원 채용","20","462","신입·경력 2~8년","대졸(4년제) 이상(예정자 가능)","무관","면접후 결정회사 규정에 의함","정규직 수습기간 3개월","사원, 대리","주 5일(월~금) 오전 8시 00분 ~ 오후 5시 30분","서울 강남구지도","2019.04.03 21:00","2019.04.14 23:59","전공일어일문학, 경영학, 유통/무역학기본국가유공자, 보훈대상자, 장애인우대, 취업보호대상자외국어 능력 영어능통자활동/경험 해당직무 근무경험자격/능력 컴퓨터활용능력 우수근무조건 운전가능자","건강검진, 각종 경조사 지원, 자녀학자금","퇴직연금, 장기근속자 포상, 우수사원포상, 연차수당, 직책수당, 자격증수당, 장기...","명절선물/귀향비, 생일선물/파티","창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 도서...","휴게실, 사무용품 지급",NA,"연차, 경조휴가제, 창립일휴무, 근로자의 날 휴무, 휴가비지원, 산전 후 휴가, 휴양...",NA,NA,"외국어TOEIC 800급(점) 이상","18"
"280","(주)리치앤코","[경력] 신규서비스 UX/UI디자이너 모집","16","225","경력 1년 이상","학력무관","무관","회사내규에 따름","정규직 수습기간 3개월","팀원","주 5일(월~금) ","서울 중구지도","2019.04.03 19:00","2019.04.15 23:59","기타보험사 및 GA 근무 경력자","건강검진, 각종 경조사 지원","장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험",NA,"워크샵, 신입사원교육(OJT), 교육비 지원, 사내동호회 운영","카페테리아, 사원증, 자회사 제품할인, 사무용품 지급",NA,"연차, 여름휴가, 경조휴가제, 반차, 근로자의 날 휴무, 휴가비지원",NA,NA,NA,NA
"281","아이지에스(주)","[IGS] 게임 운영 담당자 모집","5","137","경력 3~5년","학력무관","무관","면접후 결정","정규직","대리, 주임","주 5일(월~금) 오전 10시~오후 7시","서울 영등포구지도","2019.04.03 21:00","2019.04.30 23:59","기본국가유공자, 보훈대상자, 장애인우대, 병역특례, 외국인우대외국어 능력 영어가능자, 영어능통자, 중국어 가능자자격/능력 통계분석능숙자, 컴퓨터활용능력 우수, 문서작성 우수자, 엑셀 고급능력자","건강검진, 의료비지원(본인), 각종 경조사 지원, 단체 상해보험, 의료비지원(가족), ...","퇴직연금, 장기근속자 포상, 우수사원포상, 퇴직금, 연차수당, 직책수당, 장기근속...","명절선물/귀향비, 생일선물/파티, 웰컴키트 지급","신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 도서구입비지원, 자격증취...","수유실, 휴게실, 회의실, 공기청정기, 카페테리아, 게임기, 사원증, 콘도/리조트 이...","야간교통비지급, 주차비지원","연차, 경조휴가제, 반차, Refresh휴가, 창립일휴무, 근로자의 날 휴무, 산전 후 휴가, ...","수평적 조직문화, 회식강요 안함, 야근강요 안함, 자유복장, 님/닉네임 문화",NA,NA,NA
"282","(주)바커케미칼코리아","각 분야 정규직 채용공고","86","5,017","경력","대졸(4년제) 이상","무관","회사내규에 따름","정규직","면접후 결정",NA,"경기 성남시, 충북 진천군","2019.04.04 00:00","2019.04.18 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42"
"283","(주)엠엠티오토모티브","환경관리 정규직 모집 - 경력사원","13","418","경력 3년 이상","학력무관","무관","면접후 결정","정규직","대리 / 팀원","주 5일(월~금) 8시~18시","대구 달서구지도","2019.04.04 08:00","2019.05.04 23:59","전공생명/환경공학, 화학공학자격증대기환경기사, 수질환경기사활동/경험 해당직무 근무경험자격/능력 문서작성 우수자, 엑셀 고급능력자근무조건 인근거주자, 운전가능자","건강검진, 단체 상해보험, 체력단련실운영, 자녀학자금","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 휴일(특근)수당, 4대 보험","명절선물/귀향비, 생일선물/파티","해외연수지원, 교육비 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, ...","휴게실, 공기청정기, 카페테리아, 사내 정원, 유니폼지급, 노트북, 사원증, 콘도/리...",NA,"경조휴가제, 근로자의 날 휴무, 휴가비지원, 산전 후 휴가, 육아휴직",NA,NA,NA,NA
"284","㈜엑사이엔씨","전문건설/인테리어 각 부문 신입,경력 채용","102","3,114","신입·경력","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 구로구, 서울전체, 인천전체, 인천 남동구","2019.04.04 00:00","2019.04.17 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","(주)바디프랜드","(주)바디프랜드 안드로이드 개발자 정규직 모집","9","191","경력 3년 이상","대졸(4년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월","면접후 결정 / 팀원","주 5일(월~금) 오전 9시~오후 6시","서울 강남구지도","2019.04.04 09:00","2019.05.04 23:59","기본국가유공자, 보훈대상자활동/경험 해당직무 근무경험","건강검진, 각종 경조사 지원, 체력단련실운영","장기근속자 포상, 우수사원포상, 퇴직금, 휴일(특근)수당, 4대 보험","명절선물/귀향비","창립일행사, 워크샵, 신입사원교육(OJT), 구내식당(사원식당), 저녁식사 제공, 음료...","전용 사옥, 사내 정원, 장애인 화장실, 장애인 엘리베이터, 사원증, 사무용품 지급","기숙사 운영, 주차장제공, 회사차량 있음","연차",NA,NA,NA,NA
"286","국민건강보험공단","2019년 상반기 신규직원 채용","2,066","24,105","신입·경력","학력무관","무관","회사내규에 따름","정규직",NA,NA,"전국, 강원 원주시","2019.04.04 09:00","2019.04.19 18:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,414",NA,NA
"287","뉴지랩 주식회사","중국어 통역 경력자 모집","20","427","경력 3년 이상","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월","주임, 대리 / 팀원","주 5일(월~금) ","서울 강남구지도","2019.04.04 09:00","2019.05.04 23:59","전공경영학, 경제학, 회계학",NA,"퇴직연금, 4대 보험",NA,NA,NA,NA,"연차, 근로자의 날 휴무",NA,NA,NA,NA
"288","(주)네이처텍","건강기능식품 구매부문 모집 (식품원료 구매)","24","383","경력 3년 이상","대졸(4년제) 이상","무관","면접후 결정","정규직 수습기간 3개월","대리, 과장","주 5일(월~금) 오전 8시 30분~오후 5시 30분","충북 진천군지도","2019.04.04 09:00","2019.04.19 23:59","전공공학계열, 상경계열활동/경험 해당직무 근무경험자격/능력 문서작성 우수자, 엑셀 고급능력자근무조건 인근거주자, 운전가능자","건강검진, 직원대출제도, 각종 경조사 지원, 체력단련실운영, 본인학자금, 업무활...","퇴직연금, 장기근속자 포상, 우수사원포상, 퇴직금, 성과급, 야근수당, 휴일(특근)...","명절선물/귀향비, 창립일선물지급, 생일선물/파티","창립일행사, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 도서구입비지원, 멘토...","휴게실, 회의실, 공기청정기, 사내 정원, 유니폼지급, 노트북, 사원증, 자회사 제품...","기숙사 운영, 통근버스 운행, 사택제공, 주차장제공, 회사차량 있음","연차, 여름휴가, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남...","회식강요 안함, 야근강요 안함, 자유복장",NA,NA,NA
"289","메가존㈜","클라우드 마케팅 담당자 채용","14","623","경력 3~8년","대졸(4년제) 이상","무관","회사내규에 따름","정규직","면접후 결정","주 5일(월~금) 오전 9시 ~ 오후 6시","서울 강남구, 서울전체","2019.04.04 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","한국콩스버그마리타임(주)","Service Engineer and Instructor in Customer Support","27","848","무관(신입포함)","대졸(4년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직","팀원","주 5일(월~금) ","부산 기장군지도","2019.04.04 08:00","2019.04.21 23:59","전공전기/전자공학","직원대출제도, 통신비 지원","퇴직금, 야근수당, 휴일(특근)수당, 4대 보험",NA,NA,"콘도/리조트 이용권",NA,NA,NA,"108",NA,NA
"291","굿어스㈜","통합 배선 공사 부문 신입 채용(초급 전기공사기술자 필수)","16","191","신입","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직 수습기간 3개월","사원 / 팀원","주 5일(월~금) 오전 8시 30분~오후 5시 30분","경기 수원시 영통구지도","2019.04.04 09:00","2019.04.14 18:00","자격증전기공사기능사, 전기공사산업기사","건강검진, 의료비지원(본인), 직원대출제도, 각종 경조사 지원, 단체 상해보험, 체...","인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 자격증수당, 4대 보험","명절선물/귀향비, 생일선물/파티","창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 자격증취득지원, 자기계...","휴게실, 회의실, 노트북, 콘도/리조트 이용권, 사무용품 지급","기숙사 운영, 차량유류비지급, 주차장제공, 주차비지원","연차, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가,...","회식강요 안함",NA,"자격증전기기능사",NA
